component_id,component_type,parameter_name,unit,lot_id,temperature_c,value_0h,value_24h,value_96h,value_168h
CMP-003357,Logic IC,Iddq,µA,LOT-16,123.31,9.5844,9.8913,10.1704,10.4177
CMP-003358,Memory IC,Standby Current,µA,LOT-09,127.8,24.6085,48.4489,27.2706,33.2121
CMP-003359,ADC,Leakage Current,µA,LOT-10,125.04,4.958,5.0353,5.2527,5.6018
CMP-003360,Driver IC,Propagation Delay,ns,LOT-01,125.41,17.9191,20.2612,26.0622,35.4792
CMP-003361,Logic IC,Iddq,µA,LOT-11,124.72,10.3654,10.782,10.729,11.0764
CMP-003362,Memory IC,Standby Current,µA,LOT-07,125.91,24.98,25.383,25.1288,25.9914
CMP-003363,ADC,Leakage Current,µA,LOT-03,124.79,5.0893,11.0587,6.1636,6.5469
CMP-003364,Driver IC,Propagation Delay,ns,LOT-04,124.29,18.0323,19.3617,28.5777,46.8969
CMP-003365,Logic IC,Iddq,µA,LOT-17,124.65,10.2446,12.7352,22.6253,39.5821
CMP-003366,Memory IC,Standby Current,µA,LOT-13,126.17,25.6289,25.8618,26.2373,27.0491
CMP-003367,ADC,Leakage Current,µA,LOT-13,124.49,5.2053,5.4486,5.5436,5.6982
CMP-003368,Driver IC,Propagation Delay,ns,LOT-02,124.81,18.3724,19.7377,26.9617,39.9656
CMP-003369,Logic IC,Iddq,µA,LOT-11,123.29,10.2773,10.5023,10.6831,10.804
CMP-003370,Memory IC,Standby Current,µA,LOT-03,123.29,24.9949,27.3263,38.3282,62.7433
CMP-003371,ADC,Leakage Current,µA,LOT-16,127.26,5.0187,5.1424,5.1478,5.3299
CMP-003372,Driver IC,Propagation Delay,ns,LOT-13,124.54,18.1069,20.3311,26.9234,42.4279
CMP-003373,Logic IC,Iddq,µA,LOT-09,122.92,9.9093,10.1259,9.989,10.3086
CMP-003374,Memory IC,Standby Current,µA,LOT-04,123.8,25.3524,25.9096,26.4544,26.3118
CMP-003375,ADC,Leakage Current,µA,LOT-07,122.97,5.1589,5.4066,5.544,5.7833
CMP-003376,Driver IC,Propagation Delay,ns,LOT-13,128.08,17.2409,17.7469,17.8351,18.2501
CMP-003377,Logic IC,Iddq,µA,LOT-02,127.41,9.9572,12.9712,20.6345,34.9273
CMP-003378,Memory IC,Standby Current,µA,LOT-20,123.36,24.0634,51.3753,25.8773,29.8587
CMP-003379,ADC,Leakage Current,µA,LOT-05,127.03,4.5664,4.8326,5.1055,5.2603
CMP-003380,Driver IC,Propagation Delay,ns,LOT-13,127.31,17.4138,17.5689,17.7277,18.2639
CMP-003381,Logic IC,Iddq,µA,LOT-13,126.06,10.2562,10.4873,10.7471,11.1104
CMP-003382,Memory IC,Standby Current,µA,LOT-18,127.18,25.5109,25.5333,25.9697,26.2434
CMP-003383,ADC,Leakage Current,µA,LOT-01,125.27,4.8481,5.5758,10.779,22.4049
CMP-003384,Driver IC,Propagation Delay,ns,LOT-11,124.98,18.2832,19.2829,27.2772,44.4538
CMP-003385,Logic IC,Iddq,µA,LOT-15,126.14,10.2034,10.4989,10.7156,11.015
CMP-003386,Memory IC,Standby Current,µA,LOT-08,122.55,25.0723,24.7315,24.7331,25.327
CMP-003387,ADC,Leakage Current,µA,LOT-05,125.41,4.3743,5.4354,10.0701,20.8486
CMP-003388,Driver IC,Propagation Delay,ns,LOT-03,124.02,17.8982,18.7248,26.15,37.1474
CMP-003389,Logic IC,Iddq,µA,LOT-19,122.81,9.5752,11.6572,19.221,42.6062
CMP-003390,Memory IC,Standby Current,µA,LOT-18,125.07,25.0614,27.502,45.1154,66.1906
CMP-003391,ADC,Leakage Current,µA,LOT-20,125.7,4.9171,5.1077,5.2689,5.4712
CMP-003392,Driver IC,Propagation Delay,ns,LOT-19,126.1,18.239,20.013,27.9861,42.8617
CMP-003393,Logic IC,Iddq,µA,LOT-18,120.55,9.6216,11.4089,19.1182,37.3771
CMP-003394,Memory IC,Standby Current,µA,LOT-13,123.47,25.0795,28.6838,41.1361,66.5035
CMP-003395,ADC,Leakage Current,µA,LOT-03,125.91,5.0808,5.2564,5.3621,5.367
CMP-003396,Driver IC,Propagation Delay,ns,LOT-19,125.05,17.2727,17.9808,18.1167,18.4035
CMP-003397,Logic IC,Iddq,µA,LOT-08,125.86,10.1562,26.4814,12.263,15.9584
CMP-003398,Memory IC,Standby Current,µA,LOT-10,126.72,25.0246,25.5604,26.2518,26.8807
CMP-003399,ADC,Leakage Current,µA,LOT-08,127.04,4.9683,5.1843,5.3586,5.5817
CMP-003400,Driver IC,Propagation Delay,ns,LOT-03,126.21,18.7964,18.8782,19.1903,19.2919
CMP-003401,Logic IC,Iddq,µA,LOT-14,122.83,10.0092,11.4417,17.9244,37.734
CMP-003402,Memory IC,Standby Current,µA,LOT-10,125.2,24.2149,24.8491,24.7097,25.6097
CMP-003403,ADC,Leakage Current,µA,LOT-08,123.97,4.9397,6.5782,11.7807,18.7049
CMP-003404,Driver IC,Propagation Delay,ns,LOT-19,126.67,17.959,18.394,18.3256,18.662
CMP-003405,Logic IC,Iddq,µA,LOT-08,124.24,9.2823,17.1196,11.3872,13.12
CMP-003406,Memory IC,Standby Current,µA,LOT-07,124.5,24.9787,28.8531,41.0132,60.5816
CMP-003407,ADC,Leakage Current,µA,LOT-15,123.99,5.2402,6.1668,10.4604,17.7966
CMP-003408,Driver IC,Propagation Delay,ns,LOT-15,124.28,18.6767,19.3468,27.8976,45.0231
CMP-003409,Logic IC,Iddq,µA,LOT-19,126.87,10.9873,13.3009,22.6305,36.094
CMP-003410,Memory IC,Standby Current,µA,LOT-15,123.62,25.0282,24.846,25.8416,26.0751
CMP-003411,ADC,Leakage Current,µA,LOT-11,122.83,5.1866,5.3523,5.4792,5.6323
CMP-003412,Driver IC,Propagation Delay,ns,LOT-11,126.05,18.586,21.1805,26.6735,36.5423
CMP-003413,Logic IC,Iddq,µA,LOT-01,125.47,10.3089,10.6581,10.9278,11.3817
CMP-003414,Memory IC,Standby Current,µA,LOT-19,127.87,24.9567,29.4429,37.8317,59.0471
CMP-003415,ADC,Leakage Current,µA,LOT-05,124.81,4.7048,6.0534,9.5334,19.9918
CMP-003416,Driver IC,Propagation Delay,ns,LOT-06,126.04,17.8279,18.0551,18.5094,18.206
CMP-003417,Logic IC,Iddq,µA,LOT-10,127.02,10.0634,10.4152,10.4473,10.5926
CMP-003418,Memory IC,Standby Current,µA,LOT-03,124.34,25.0804,27.8997,38.9057,59.9545
CMP-003419,ADC,Leakage Current,µA,LOT-05,127.67,4.6316,13.0887,5.6069,7.8521
CMP-003420,Driver IC,Propagation Delay,ns,LOT-01,125.61,18.4825,18.6074,18.5375,19.1623
CMP-003421,Logic IC,Iddq,µA,LOT-07,126.2,10.3631,10.6816,10.7509,11.1412
CMP-003422,Memory IC,Standby Current,µA,LOT-09,126.51,24.8163,24.9583,25.3186,26.2377
CMP-003423,ADC,Leakage Current,µA,LOT-11,126.04,4.969,4.9931,5.2398,5.5339
CMP-003424,Driver IC,Propagation Delay,ns,LOT-07,123.8,17.5979,18.1591,18.5347,18.8193
CMP-003425,Logic IC,Iddq,µA,LOT-01,125.99,9.9801,11.134,23.6098,35.816
CMP-003426,Memory IC,Standby Current,µA,LOT-13,125.56,25.6379,25.5888,25.9018,26.067
CMP-003427,ADC,Leakage Current,µA,LOT-14,126.78,5.5122,6.639,11.9526,18.4863
CMP-003428,Driver IC,Propagation Delay,ns,LOT-09,124.5,18.16,18.4735,18.1753,18.3473
CMP-003429,Logic IC,Iddq,µA,LOT-18,126.58,10.6575,13.3249,21.6458,33.2495
CMP-003430,Memory IC,Standby Current,µA,LOT-16,125.77,24.3376,28.6979,36.8269,56.2789
CMP-003431,ADC,Leakage Current,µA,LOT-14,123.27,5.2565,5.5191,5.7166,5.8116
CMP-003432,Driver IC,Propagation Delay,ns,LOT-11,125.94,18.4423,24.8791,18.6375,20.8433
CMP-003433,Logic IC,Iddq,µA,LOT-19,124.47,10.2731,10.3034,10.6922,10.8721
CMP-003434,Memory IC,Standby Current,µA,LOT-20,123.62,25.24,26.1156,39.0968,76.9483
CMP-003435,ADC,Leakage Current,µA,LOT-01,123.94,5.0386,5.0302,5.2671,5.5442
CMP-003436,Driver IC,Propagation Delay,ns,LOT-07,129.96,18.3253,18.4958,18.5099,18.636
CMP-003437,Logic IC,Iddq,µA,LOT-03,127.6,10.2114,10.7033,10.8005,11.0341
CMP-003438,Memory IC,Standby Current,µA,LOT-10,125.19,25.9534,25.686,26.5921,26.9785
CMP-003439,ADC,Leakage Current,µA,LOT-03,124.11,5.2169,5.4685,5.5803,5.7372
CMP-003440,Driver IC,Propagation Delay,ns,LOT-11,126.17,16.7391,22.8344,17.7883,18.9551
CMP-003441,Logic IC,Iddq,µA,LOT-01,122.88,10.1257,10.4397,10.7655,11.0791
CMP-003442,Memory IC,Standby Current,µA,LOT-20,124.54,23.6021,28.3844,38.2039,59.5243
CMP-003443,ADC,Leakage Current,µA,LOT-11,125.15,5.3282,6.944,11.8115,20.365
CMP-003444,Driver IC,Propagation Delay,ns,LOT-18,125.95,17.4365,17.7235,17.9835,18.4452
CMP-003445,Logic IC,Iddq,µA,LOT-02,124.3,9.92,10.1298,10.5656,10.6267
CMP-003446,Memory IC,Standby Current,µA,LOT-09,125.58,24.1284,23.8933,24.2082,25.2971
CMP-003447,ADC,Leakage Current,µA,LOT-15,124.32,4.9911,5.0761,5.3397,5.5267
CMP-003448,Driver IC,Propagation Delay,ns,LOT-02,127.36,17.4685,20.0335,26.7384,42.0103
CMP-003449,Logic IC,Iddq,µA,LOT-17,125.02,10.236,11.5166,20.8232,38.1342
CMP-003450,Memory IC,Standby Current,µA,LOT-12,124.08,25.212,25.1925,26.1738,26.0455
CMP-003451,ADC,Leakage Current,µA,LOT-04,125.31,5.1972,10.5181,6.6919,7.7211
CMP-003452,Driver IC,Propagation Delay,ns,LOT-06,123.73,18.3245,18.108,18.6117,18.7908
CMP-003453,Logic IC,Iddq,µA,LOT-19,123.63,10.2296,10.4973,10.5904,10.7935
CMP-003454,Memory IC,Standby Current,µA,LOT-01,125.92,25.0932,27.5949,38.9804,69.1702
CMP-003455,ADC,Leakage Current,µA,LOT-04,125.37,5.2954,5.8984,10.5391,22.8724
CMP-003456,Driver IC,Propagation Delay,ns,LOT-05,126.52,17.7903,17.8871,18.587,18.3365
CMP-003457,Logic IC,Iddq,µA,LOT-12,125.47,10.1609,11.8021,18.8172,31.5691
CMP-003458,Memory IC,Standby Current,µA,LOT-03,127.18,25.8813,39.9918,29.4774,31.3157
CMP-003459,ADC,Leakage Current,µA,LOT-08,123.42,4.6094,5.9599,10.3555,21.3553
CMP-003460,Driver IC,Propagation Delay,ns,LOT-06,127.26,17.2232,17.9455,17.6884,18.0119
CMP-003461,Logic IC,Iddq,µA,LOT-09,127.58,9.9144,10.1562,10.02,10.5361
CMP-003462,Memory IC,Standby Current,µA,LOT-18,121.85,24.558,25.2748,25.3056,25.6693
CMP-003463,ADC,Leakage Current,µA,LOT-17,126.72,4.9828,5.2374,5.3831,5.608
CMP-003464,Driver IC,Propagation Delay,ns,LOT-04,123.89,17.495,20.0195,24.5851,37.7885
CMP-003465,Logic IC,Iddq,µA,LOT-07,126.43,9.8847,11.3513,19.2186,31.7591
CMP-003466,Memory IC,Standby Current,µA,LOT-15,125.68,24.8872,25.8917,26.2748,26.3781
CMP-003467,ADC,Leakage Current,µA,LOT-18,123.2,4.9527,5.0589,5.3028,5.3514
CMP-003468,Driver IC,Propagation Delay,ns,LOT-08,128.59,18.3165,18.6004,19.0594,19.3714
CMP-003469,Logic IC,Iddq,µA,LOT-12,124.6,9.888,26.8528,10.8194,12.3349
CMP-003470,Memory IC,Standby Current,µA,LOT-15,122.9,25.0439,27.3675,45.2929,84.9028
CMP-003471,ADC,Leakage Current,µA,LOT-18,127.68,4.8069,4.9977,5.0908,5.3083
CMP-003472,Driver IC,Propagation Delay,ns,LOT-12,126.85,18.1665,19.5692,23.4642,35.5466
CMP-003473,Logic IC,Iddq,µA,LOT-11,125.5,10.3702,25.7084,12.4756,16.2274
CMP-003474,Memory IC,Standby Current,µA,LOT-04,124.61,25.2173,28.1229,44.4832,76.7826
CMP-003475,ADC,Leakage Current,µA,LOT-02,125.99,4.5629,5.4958,12.7213,27.334
CMP-003476,Driver IC,Propagation Delay,ns,LOT-19,126.86,19.0105,18.9533,19.3107,19.6101
CMP-003477,Logic IC,Iddq,µA,LOT-08,124.43,9.5795,10.088,10.2923,10.6943
CMP-003478,Memory IC,Standby Current,µA,LOT-13,126.56,24.2926,24.3844,25.4511,26.3971
CMP-003479,ADC,Leakage Current,µA,LOT-06,127.2,4.8677,5.5266,11.9904,24.7319
CMP-003480,Driver IC,Propagation Delay,ns,LOT-02,124.64,18.3678,19.8141,25.9917,34.7609
CMP-003481,Logic IC,Iddq,µA,LOT-10,125.7,10.2697,10.1339,10.1995,10.5972
CMP-003482,Memory IC,Standby Current,µA,LOT-01,125.07,24.2146,25.1677,25.673,26.034
CMP-003483,ADC,Leakage Current,µA,LOT-06,125.93,4.7549,5.6652,9.7563,19.2554
CMP-003484,Driver IC,Propagation Delay,ns,LOT-10,124.05,17.952,19.937,26.5939,38.2783
CMP-003485,Logic IC,Iddq,µA,LOT-20,122.85,9.9433,10.2476,10.2431,10.345
CMP-003486,Memory IC,Standby Current,µA,LOT-10,124.05,24.9567,25.2541,25.4442,26.2016
CMP-003487,ADC,Leakage Current,µA,LOT-07,125.57,5.2505,5.5166,5.6642,5.8477
CMP-003488,Driver IC,Propagation Delay,ns,LOT-09,126.13,17.7339,17.9133,18.1253,18.6987
CMP-003489,Logic IC,Iddq,µA,LOT-05,123.16,9.915,11.5257,21.0124,36.6946
CMP-003490,Memory IC,Standby Current,µA,LOT-08,124.14,24.9976,26.9888,37.5005,63.643
CMP-003491,ADC,Leakage Current,µA,LOT-03,123.42,5.1632,5.3414,5.4732,5.5297
CMP-003492,Driver IC,Propagation Delay,ns,LOT-01,124.91,17.9069,18.1507,18.9322,18.7782
CMP-003493,Logic IC,Iddq,µA,LOT-15,125.57,9.9826,10.2056,10.3235,10.7685
CMP-003494,Memory IC,Standby Current,µA,LOT-18,123.67,24.3041,24.8511,25.23,26.0129
CMP-003495,ADC,Leakage Current,µA,LOT-15,126.59,5.168,6.1272,12.9814,26.1064
CMP-003496,Driver IC,Propagation Delay,ns,LOT-16,124.02,17.6095,19.0079,25.3945,34.2436
CMP-003497,Logic IC,Iddq,µA,LOT-14,124.67,10.1792,11.7744,22.6454,41.3731
CMP-003498,Memory IC,Standby Current,µA,LOT-07,125.34,24.1133,25.4358,41.8971,70.9484
CMP-003499,ADC,Leakage Current,µA,LOT-10,125.76,5.0456,5.194,5.1205,5.3692
CMP-003500,Driver IC,Propagation Delay,ns,LOT-02,124.05,18.606,20.6571,27.4593,36.6648
CMP-003501,Logic IC,Iddq,µA,LOT-20,127.24,9.6483,9.5273,10.0419,10.4592
CMP-003502,Memory IC,Standby Current,µA,LOT-15,123.84,25.7516,30.3111,42.0614,64.8323
CMP-003503,ADC,Leakage Current,µA,LOT-09,125.21,5.0273,6.0347,11.5089,21.6217
CMP-003504,Driver IC,Propagation Delay,ns,LOT-05,122.89,17.7405,19.447,25.0021,36.6393
CMP-003505,Logic IC,Iddq,µA,LOT-14,126.91,10.1904,10.4263,10.7415,11.0263
CMP-003506,Memory IC,Standby Current,µA,LOT-01,124.25,24.4956,28.0629,45.5141,73.1786
CMP-003507,ADC,Leakage Current,µA,LOT-14,123.89,5.169,9.8552,5.7026,7.8835
CMP-003508,Driver IC,Propagation Delay,ns,LOT-17,126.32,18.8243,19.2003,18.9225,19.23
CMP-003509,Logic IC,Iddq,µA,LOT-14,125.81,10.3126,12.669,20.2466,40.0483
CMP-003510,Memory IC,Standby Current,µA,LOT-04,125.94,25.2882,29.9491,38.9647,61.5878
CMP-003511,ADC,Leakage Current,µA,LOT-19,123.2,5.1953,5.4999,5.5889,5.6607
CMP-003512,Driver IC,Propagation Delay,ns,LOT-18,125.13,17.7681,27.5039,19.6545,21.1168
CMP-003513,Logic IC,Iddq,µA,LOT-09,124.47,9.6524,11.2738,21.3762,40.6595
CMP-003514,Memory IC,Standby Current,µA,LOT-09,124.35,25.2652,25.2852,26.1042,26.2039
CMP-003515,ADC,Leakage Current,µA,LOT-18,123.65,4.6195,4.6394,4.7686,4.871
CMP-003516,Driver IC,Propagation Delay,ns,LOT-07,125.42,18.3173,18.2103,18.6783,18.8671
CMP-003517,Logic IC,Iddq,µA,LOT-05,125.02,9.526,9.6348,10.0449,10.4415
CMP-003518,Memory IC,Standby Current,µA,LOT-13,124.78,25.1794,26.6674,26.1809,26.7537
CMP-003519,ADC,Leakage Current,µA,LOT-03,123.13,4.9137,5.145,5.3722,5.4179
CMP-003520,Driver IC,Propagation Delay,ns,LOT-07,125.32,18.7631,20.3392,27.6789,44.9246
CMP-003521,Logic IC,Iddq,µA,LOT-01,127.86,10.005,12.9216,21.855,39.1185
CMP-003522,Memory IC,Standby Current,µA,LOT-09,123.8,24.7761,25.4777,25.264,26.0607
CMP-003523,ADC,Leakage Current,µA,LOT-10,123.4,4.8929,5.0855,5.2781,5.3051
CMP-003524,Driver IC,Propagation Delay,ns,LOT-09,124.42,18.5666,20.0724,26.6117,35.8506
CMP-003525,Logic IC,Iddq,µA,LOT-20,124.37,9.8764,10.037,10.4274,10.4794
CMP-003526,Memory IC,Standby Current,µA,LOT-03,125.85,25.1314,25.3427,25.7119,26.149
CMP-003527,ADC,Leakage Current,µA,LOT-02,123.19,4.8059,5.8216,12.6974,26.8459
CMP-003528,Driver IC,Propagation Delay,ns,LOT-07,127.51,18.7769,20.1046,26.3734,38.1366
CMP-003529,Logic IC,Iddq,µA,LOT-04,124.98,10.5541,10.5293,11.0133,11.2225
CMP-003530,Memory IC,Standby Current,µA,LOT-07,127.75,24.3555,24.7705,25.2698,25.9893
CMP-003531,ADC,Leakage Current,µA,LOT-18,124.85,4.7222,4.845,5.0939,5.1504
CMP-003532,Driver IC,Propagation Delay,ns,LOT-13,124.4,18.5483,19.0688,19.0044,18.9722
CMP-003533,Logic IC,Iddq,µA,LOT-12,125.35,9.2885,9.4849,9.6617,9.8072
CMP-003534,Memory IC,Standby Current,µA,LOT-20,125.61,24.7923,26.5905,36.6498,67.3862
CMP-003535,ADC,Leakage Current,µA,LOT-15,124.64,5.0818,5.1596,5.354,5.4918
CMP-003536,Driver IC,Propagation Delay,ns,LOT-14,122.76,17.2252,18.7233,25.2256,40.2296
CMP-003537,Logic IC,Iddq,µA,LOT-06,123.95,9.8864,9.9506,10.0929,10.4127
CMP-003538,Memory IC,Standby Current,µA,LOT-14,125.06,25.7342,29.5885,39.9677,67.1732
CMP-003539,ADC,Leakage Current,µA,LOT-18,124.6,4.9157,5.0532,5.1166,5.3648
CMP-003540,Driver IC,Propagation Delay,ns,LOT-18,127.8,18.6415,19.086,18.7281,19.1681
CMP-003541,Logic IC,Iddq,µA,LOT-02,122.52,9.383,12.0321,20.3485,38.9025
CMP-003542,Memory IC,Standby Current,µA,LOT-18,125.98,25.2817,29.2837,40.029,66.9232
CMP-003543,ADC,Leakage Current,µA,LOT-06,124.09,4.9191,5.9819,11.191,17.7522
CMP-003544,Driver IC,Propagation Delay,ns,LOT-09,125.12,18.4196,18.6024,18.6287,18.7164
CMP-003545,Logic IC,Iddq,µA,LOT-02,125.49,9.8622,10.2414,10.3906,10.4258
CMP-003546,Memory IC,Standby Current,µA,LOT-16,125.07,25.2122,25.2362,25.1743,25.6991
CMP-003547,ADC,Leakage Current,µA,LOT-04,126.5,5.0901,6.1524,12.0162,22.8921
CMP-003548,Driver IC,Propagation Delay,ns,LOT-18,125.58,18.0869,29.4495,19.7787,20.575
CMP-003549,Logic IC,Iddq,µA,LOT-20,126.28,9.7481,10.3677,10.4515,10.7778
CMP-003550,Memory IC,Standby Current,µA,LOT-16,124.18,24.3759,24.9427,25.1509,26.1871
CMP-003551,ADC,Leakage Current,µA,LOT-20,128.58,4.8918,5.0703,5.196,5.3582
CMP-003552,Driver IC,Propagation Delay,ns,LOT-20,127.16,17.9745,19.3121,25.7326,38.9476
CMP-003553,Logic IC,Iddq,µA,LOT-17,124.74,9.9305,10.5007,10.4922,10.8673
CMP-003554,Memory IC,Standby Current,µA,LOT-20,125.24,25.0628,27.5502,38.367,59.3136
CMP-003555,ADC,Leakage Current,µA,LOT-11,124.73,4.8997,5.0144,5.0123,5.1683
CMP-003556,Driver IC,Propagation Delay,ns,LOT-20,126.37,17.7665,18.26,18.74,18.6611
CMP-003557,Logic IC,Iddq,µA,LOT-17,126.2,9.4271,11.3602,23.1622,41.5814
CMP-003558,Memory IC,Standby Current,µA,LOT-20,126.65,25.005,25.6649,25.6042,25.9783
CMP-003559,ADC,Leakage Current,µA,LOT-16,123.65,4.5005,11.1554,5.1803,5.8361
CMP-003560,Driver IC,Propagation Delay,ns,LOT-03,123.47,18.0231,19.9067,27.0861,41.8677
CMP-003561,Logic IC,Iddq,µA,LOT-19,125.97,10.1415,10.1724,10.5208,10.7041
CMP-003562,Memory IC,Standby Current,µA,LOT-13,123.27,25.0178,27.3496,39.033,69.1232
CMP-003563,ADC,Leakage Current,µA,LOT-11,125.47,5.1988,6.6723,10.1759,17.8804
CMP-003564,Driver IC,Propagation Delay,ns,LOT-19,128.9,17.8948,19.5194,29.5425,47.3187
CMP-003565,Logic IC,Iddq,µA,LOT-09,124.48,10.1236,10.3187,10.243,10.6436
CMP-003566,Memory IC,Standby Current,µA,LOT-10,125.11,24.3759,25.1016,25.388,25.9351
CMP-003567,ADC,Leakage Current,µA,LOT-03,123.75,4.9812,5.0692,5.3638,5.4419
CMP-003568,Driver IC,Propagation Delay,ns,LOT-04,126.64,18.3353,30.647,19.3197,22.3739
CMP-003569,Logic IC,Iddq,µA,LOT-16,124.38,9.6461,9.788,10.0942,10.5648
CMP-003570,Memory IC,Standby Current,µA,LOT-17,126.56,26.0509,26.2519,27.1067,27.0945
CMP-003571,ADC,Leakage Current,µA,LOT-05,124.74,4.5473,4.8218,4.9877,5.1143
CMP-003572,Driver IC,Propagation Delay,ns,LOT-08,124.41,17.8769,20.0577,24.8639,33.1097
CMP-003573,Logic IC,Iddq,µA,LOT-04,126.54,10.3212,12.3844,21.9122,41.5935
CMP-003574,Memory IC,Standby Current,µA,LOT-17,123.5,24.7577,27.7869,37.9813,67.5907
CMP-003575,ADC,Leakage Current,µA,LOT-10,124.85,4.7606,6.3607,11.8756,22.5949
CMP-003576,Driver IC,Propagation Delay,ns,LOT-11,126.05,18.4843,19.6103,27.6584,40.0906
CMP-003577,Logic IC,Iddq,µA,LOT-19,123.26,9.7753,12.0981,18.6807,30.5511
CMP-003578,Memory IC,Standby Current,µA,LOT-06,124.62,24.8456,28.7734,38.6936,66.9956
CMP-003579,ADC,Leakage Current,µA,LOT-12,123.12,5.0387,5.245,5.2901,5.316
CMP-003580,Driver IC,Propagation Delay,ns,LOT-04,127.93,18.0507,19.9601,26.8192,42.5633
CMP-003581,Logic IC,Iddq,µA,LOT-08,123.86,9.9568,10.2475,10.7124,10.8995
CMP-003582,Memory IC,Standby Current,µA,LOT-05,125.06,25.1883,25.7438,26.1265,26.2359
CMP-003583,ADC,Leakage Current,µA,LOT-20,124.58,5.3299,5.8908,12.0385,25.4836
CMP-003584,Driver IC,Propagation Delay,ns,LOT-12,125.86,18.3691,18.8427,18.5142,18.7879
CMP-003585,Logic IC,Iddq,µA,LOT-20,123.19,10.3313,10.5711,10.7245,10.9499
CMP-003586,Memory IC,Standby Current,µA,LOT-01,128.71,25.0685,25.3674,25.545,25.7954
CMP-003587,ADC,Leakage Current,µA,LOT-01,125.21,4.9231,5.0105,5.283,5.4888
CMP-003588,Driver IC,Propagation Delay,ns,LOT-13,123.43,18.005,19.455,27.737,39.2697
CMP-003589,Logic IC,Iddq,µA,LOT-11,123.67,10.0468,13.0757,21.0354,39.388
CMP-003590,Memory IC,Standby Current,µA,LOT-12,122.59,24.6571,24.3801,24.8868,25.0226
CMP-003591,ADC,Leakage Current,µA,LOT-16,125.57,4.8462,5.8142,9.0942,15.9446
CMP-003592,Driver IC,Propagation Delay,ns,LOT-15,122.86,18.2179,18.6348,18.6562,19.2593
CMP-003593,Logic IC,Iddq,µA,LOT-05,124.72,9.5089,11.4577,20.177,38.0717
CMP-003594,Memory IC,Standby Current,µA,LOT-20,126.95,25.0016,27.1482,37.6401,74.895
CMP-003595,ADC,Leakage Current,µA,LOT-10,124.91,4.6609,4.7714,4.8117,4.984
CMP-003596,Driver IC,Propagation Delay,ns,LOT-20,128.55,17.9562,18.0756,18.2491,18.006
CMP-003597,Logic IC,Iddq,µA,LOT-17,126.49,10.2162,12.0137,20.1538,36.9603
CMP-003598,Memory IC,Standby Current,µA,LOT-03,124.96,25.2366,27.0,37.9793,63.3086
CMP-003599,ADC,Leakage Current,µA,LOT-12,126.03,5.4863,5.6125,5.837,5.9358
CMP-003600,Driver IC,Propagation Delay,ns,LOT-06,122.92,17.9902,18.7164,18.6166,19.1092
CMP-003601,Logic IC,Iddq,µA,LOT-15,124.29,10.0033,10.9916,17.5911,41.1302
CMP-003602,Memory IC,Standby Current,µA,LOT-09,127.35,25.0937,25.9556,26.0872,26.6444
CMP-003603,ADC,Leakage Current,µA,LOT-12,125.65,5.3636,5.5224,5.7014,6.0501
CMP-003604,Driver IC,Propagation Delay,ns,LOT-12,124.4,18.0542,25.8009,19.0524,21.1191
CMP-003605,Logic IC,Iddq,µA,LOT-02,120.85,9.8988,10.4413,10.8705,11.0423
CMP-003606,Memory IC,Standby Current,µA,LOT-18,126.96,24.6903,25.4873,26.4216,26.6765
CMP-003607,ADC,Leakage Current,µA,LOT-12,129.31,5.4106,5.4593,5.6463,5.7978
CMP-003608,Driver IC,Propagation Delay,ns,LOT-03,125.79,17.9337,18.1117,18.1298,18.7446
CMP-003609,Logic IC,Iddq,µA,LOT-10,124.12,9.872,10.7639,23.2633,47.8224
CMP-003610,Memory IC,Standby Current,µA,LOT-03,125.54,24.5608,24.9306,25.0398,25.4759
CMP-003611,ADC,Leakage Current,µA,LOT-14,121.61,5.2415,5.455,5.6336,5.7382
CMP-003612,Driver IC,Propagation Delay,ns,LOT-20,124.43,18.8397,19.9983,29.5002,47.6739
CMP-003613,Logic IC,Iddq,µA,LOT-06,127.4,10.0371,10.3208,10.5136,10.9712
CMP-003614,Memory IC,Standby Current,µA,LOT-12,125.78,25.5179,25.8318,26.3178,26.9212
CMP-003615,ADC,Leakage Current,µA,LOT-08,122.98,4.9681,5.0842,5.1546,5.391
CMP-003616,Driver IC,Propagation Delay,ns,LOT-08,124.48,17.7706,18.7872,23.7693,38.7296
CMP-003617,Logic IC,Iddq,µA,LOT-03,125.2,9.9757,20.2339,12.4617,14.3768
CMP-003618,Memory IC,Standby Current,µA,LOT-10,127.72,25.277,26.7776,26.2391,27.3313
CMP-003619,ADC,Leakage Current,µA,LOT-12,123.58,5.2283,5.3164,5.6693,5.6974
CMP-003620,Driver IC,Propagation Delay,ns,LOT-13,123.27,18.4987,20.0239,24.7896,40.0103
CMP-003621,Logic IC,Iddq,µA,LOT-16,126.12,9.5954,9.9031,10.1918,10.4709
CMP-003622,Memory IC,Standby Current,µA,LOT-10,125.01,24.9009,24.7424,25.4753,25.6581
CMP-003623,ADC,Leakage Current,µA,LOT-12,123.1,5.2705,5.4371,5.5248,5.5617
CMP-003624,Driver IC,Propagation Delay,ns,LOT-20,125.95,17.5625,17.523,17.9253,17.8304
CMP-003625,Logic IC,Iddq,µA,LOT-11,125.51,10.0263,10.4694,10.3487,10.9368
CMP-003626,Memory IC,Standby Current,µA,LOT-05,123.9,24.3748,24.6807,25.1814,25.3028
